,empid,projid,duration,tenure,safety,churn,advancement,department,salary
3348,11613,3,238,8,0,0,0,technical,medium
3349,20139,3,153,5,1,0,0,marketing,medium
3350,20145,2,130,3,0,1,0,marketing,medium
3351,20150,3,153,2,0,0,0,sales,low
3352,20151,2,180,3,0,0,0,support,low
3353,20163,3,251,2,0,0,0,sales,high
3354,20166,2,148,3,0,1,0,sales,low
3355,64977,5,166,3,0,0,0,RandD,low
3356,12240,2,152,3,0,1,0,product_mng,low
3357,20176,4,129,4,0,0,0,sales,low
3358,32371,5,135,2,0,0,0,IT,medium
3359,20189,4,241,2,1,0,0,technical,low
3360,20190,6,301,5,0,1,0,technical,low
3361,20204,4,153,3,0,0,0,support,low
3362,20210,2,154,3,0,1,0,accounting,low
3363,13676,3,222,3,0,0,0,support,medium
3364,20218,6,241,4,0,1,0,sales,low
3365,20222,2,150,3,0,1,0,sales,low
3366,20227,3,157,3,1,0,0,RandD,low
3367,20240,3,273,2,0,0,0,hr,low
3368,20248,4,265,3,0,0,0,accounting,low
3369,14652,2,153,3,0,1,0,IT,medium
3370,20260,3,222,6,0,0,0,sales,medium
3371,20276,4,191,6,1,0,0,sales,low
3372,20283,2,158,3,0,1,0,support,low
3373,15100,2,157,3,0,1,0,support,low
3374,16237,7,308,4,0,1,0,sales,medium
3375,20297,3,165,4,1,0,0,hr,low
3376,20304,3,216,6,0,0,0,product_mng,low
3377,20307,4,157,6,0,0,0,sales,low
3378,20311,5,203,3,0,0,0,sales,medium
3379,20328,3,210,4,0,0,0,technical,low
3380,20350,5,133,2,0,0,0,IT,medium
3381,20357,4,166,5,0,0,0,IT,medium
3382,20361,5,205,3,0,0,0,RandD,medium
3383,20366,5,262,5,0,1,0,IT,low
3384,20367,3,238,3,0,0,0,sales,medium
3385,20370,4,156,3,0,0,0,support,low
3386,20371,6,275,5,1,0,0,technical,low
3387,20377,4,159,3,0,0,0,technical,low
3388,20382,4,159,3,0,0,0,support,low
3389,20384,4,257,2,1,0,0,support,low
3390,20408,5,224,5,0,1,0,accounting,high
3391,20419,3,148,2,0,0,0,sales,low
3392,20420,5,237,3,0,0,0,sales,low
3393,20422,3,253,3,0,0,0,support,low
3394,20431,4,165,3,0,0,0,technical,low
3395,16898,2,117,2,0,0,0,technical,low
3396,16995,2,195,3,0,0,0,technical,high
3397,20436,5,251,2,0,0,0,hr,low
3398,20441,4,244,3,0,0,0,marketing,high
3399,20442,5,132,3,0,0,0,sales,medium
3400,20445,3,133,6,0,1,0,sales,low
3401,17025,4,171,3,0,0,0,product_mng,low
3402,20454,4,235,4,0,0,0,IT,medium
3403,20458,5,227,5,0,1,0,technical,medium
3404,20460,4,149,2,0,0,0,product_mng,low
3405,17625,6,263,5,0,0,0,RandD,low
3406,20484,4,151,4,0,0,0,support,low
3407,20495,3,182,3,0,0,0,sales,low
3408,20499,4,178,3,0,1,0,technical,low
3409,20509,3,274,6,0,0,0,technical,low
3410,20525,5,205,5,0,0,0,sales,medium
3411,20528,4,155,2,0,0,0,technical,low
3412,97372,2,170,2,0,0,0,technical,high
3413,20552,2,142,3,0,1,0,accounting,medium
3414,20554,2,150,3,0,1,0,support,low
3415,20559,4,133,2,1,0,0,sales,high
3416,20562,2,151,2,0,0,0,sales,low
3417,20932,4,140,3,0,0,0,product_mng,low
3418,20568,4,233,3,0,0,0,product_mng,medium
3419,20576,2,130,3,0,1,0,hr,low
3420,20579,6,260,3,0,0,0,management,medium
3421,20583,5,212,6,0,0,0,management,medium
3422,20595,3,192,2,0,0,0,sales,medium
3423,20599,4,176,2,0,0,0,support,low
3424,20601,2,127,3,0,1,0,hr,medium
3425,20603,3,223,3,0,0,0,support,high
3426,20608,3,124,2,0,0,0,hr,medium
3427,20610,2,230,3,0,0,0,RandD,medium
3428,21630,3,291,3,0,0,0,RandD,low
3429,20612,3,182,3,0,0,0,sales,low
3430,20619,2,149,3,0,1,0,technical,low
3431,20622,5,140,4,0,0,0,technical,medium
3432,20626,3,147,10,0,0,0,sales,medium
3433,20631,3,156,7,0,0,0,IT,medium
3434,20657,3,272,3,0,0,0,marketing,low
3435,20664,5,243,2,0,0,0,support,low
3436,20673,5,191,5,0,0,0,technical,low
3437,20681,3,225,2,0,0,0,product_mng,medium
3438,20682,3,248,2,0,0,0,sales,low
3439,20684,3,141,4,1,0,0,support,medium
3440,22414,2,138,3,0,0,0,management,medium
3441,20687,6,176,4,0,0,0,sales,low
3442,20693,3,162,4,0,0,0,support,low
3443,20706,6,278,4,0,1,0,sales,medium
3444,24639,2,169,3,0,1,0,RandD,medium
3445,20708,5,284,6,1,0,0,support,low
3446,20713,3,160,3,0,0,1,support,medium
3447,25164,3,265,3,1,0,0,support,low
3448,20716,5,163,2,1,0,0,sales,medium
3449,20719,3,148,3,0,0,0,management,medium
3450,20721,4,198,3,0,0,0,technical,medium
3451,20727,5,198,3,0,0,0,sales,low
3452,20732,4,244,3,0,0,0,hr,low
3453,20733,2,130,3,0,1,0,sales,low
3454,20734,4,181,3,1,0,0,support,medium
3455,25425,6,149,5,1,0,0,RandD,medium
3456,20755,4,190,3,1,0,0,sales,medium
3457,26139,2,169,3,0,1,0,sales,medium
3458,26546,4,234,6,0,0,0,technical,medium
3459,20771,5,247,3,0,0,0,technical,medium
3460,20774,3,206,2,0,0,0,product_mng,low
3461,20778,3,283,10,0,0,0,marketing,medium
3462,20782,3,220,6,0,0,0,management,high
3463,20784,3,216,4,0,0,0,product_mng,low
3464,27464,3,166,10,1,0,0,technical,low
3465,20790,4,135,5,1,0,0,RandD,medium
3466,28608,4,151,3,0,0,0,marketing,medium
3467,20807,4,189,2,0,0,0,technical,medium
3468,20811,3,185,2,0,0,0,sales,medium
3469,28616,5,180,3,1,0,0,marketing,high
3470,20833,3,154,3,0,0,0,sales,low
3471,20834,4,167,2,1,0,0,IT,low
3472,20836,2,148,3,0,1,0,technical,low
3473,20840,4,154,3,1,0,0,product_mng,medium
3474,20856,4,189,2,0,0,0,support,high
3475,20857,6,199,6,0,0,0,accounting,low
3476,29548,5,191,3,0,0,0,sales,low
3477,20888,6,241,6,0,1,0,IT,low
3478,20893,5,173,3,1,0,0,IT,low
3479,20898,3,201,8,0,0,0,support,medium
3480,30869,3,194,3,0,0,0,RandD,low
3481,20912,3,153,3,0,0,0,hr,medium
3482,20916,3,217,2,0,0,0,product_mng,medium
3483,32024,3,185,4,0,0,0,sales,high
3484,32292,3,255,6,0,0,0,IT,medium
3485,20934,4,267,5,0,1,0,marketing,low
3486,20938,4,221,4,0,0,0,marketing,low
3487,20943,6,174,2,0,0,0,technical,medium
3488,20946,2,143,3,0,1,0,marketing,low
3489,20948,2,129,3,1,1,0,accounting,medium
3490,20949,6,232,3,0,0,0,support,medium
3491,20952,6,192,5,0,0,0,support,medium
3492,20967,5,175,3,0,0,0,sales,low
3493,20971,5,249,8,1,0,0,technical,medium
3494,20978,2,119,5,0,0,0,accounting,low
3495,20987,3,165,5,0,0,0,sales,medium
3496,20994,5,244,2,0,0,0,technical,low
3497,20999,3,209,5,1,0,0,accounting,medium
3498,21000,5,126,3,0,0,0,sales,low
3499,21002,3,271,3,0,0,0,technical,medium
3500,21007,4,140,3,0,0,0,hr,medium
3501,21009,6,250,10,1,0,0,support,low
3502,21010,4,251,3,0,0,0,technical,medium
3503,21017,4,261,2,0,0,0,IT,medium
3504,21026,4,169,3,0,0,0,IT,low
3505,21027,4,198,3,0,0,0,sales,medium
3506,21028,6,251,5,0,0,0,sales,low
3507,21030,4,239,3,0,0,0,product_mng,high
3508,21032,5,196,6,0,0,0,RandD,low
3509,21039,6,164,5,0,1,0,hr,medium
3510,21046,3,215,10,0,0,0,management,high
3511,21048,5,179,4,0,0,0,marketing,medium
3512,32463,3,156,4,0,0,0,technical,high
3513,21052,4,273,4,0,0,0,technical,low
3514,21056,3,205,2,0,0,0,sales,medium
3515,21057,3,249,2,1,0,0,IT,medium
3516,9050,4,133,2,0,0,0,IT,low
3517,21062,3,214,2,0,0,0,accounting,low
3518,21063,5,220,3,0,0,0,technical,medium
3519,21075,5,108,2,0,0,0,technical,medium
3520,21079,2,167,3,0,1,0,product_mng,low
3521,35075,4,245,3,0,0,0,sales,medium
3522,21091,5,148,3,1,0,0,technical,low
3523,21098,2,237,2,1,0,0,support,medium
3524,21103,2,154,3,0,1,0,technical,medium
3525,21108,5,282,2,0,0,0,support,medium
3526,21114,5,249,5,0,1,0,hr,medium
3527,21127,3,271,3,0,0,0,marketing,medium
3528,21130,4,244,3,0,0,0,sales,high
3529,21135,3,203,3,0,0,0,technical,medium
3530,21136,5,224,3,0,0,0,technical,high
3531,21137,3,171,2,0,0,0,RandD,high
3532,21138,2,137,3,0,1,0,support,low
3533,40848,4,237,4,0,1,0,IT,low
3534,21144,3,196,3,0,0,0,marketing,medium
3535,21145,4,272,5,0,1,0,accounting,low
3536,21148,2,164,6,0,0,0,product_mng,low
3537,21152,4,203,3,1,0,0,accounting,medium
3538,21161,6,258,4,0,1,0,sales,medium
3539,21165,4,173,3,0,0,0,RandD,low
3540,21175,4,132,4,1,0,1,marketing,medium
3541,21178,4,252,3,0,0,0,sales,medium
3542,21188,3,203,2,0,0,0,IT,low
3543,40441,2,130,3,0,1,0,support,low
3544,40872,5,275,6,0,0,0,technical,low
3545,21193,3,224,2,0,0,0,sales,medium
3546,21197,4,196,2,0,0,0,technical,low
3547,21198,3,154,2,0,0,0,hr,medium
3548,42122,3,248,3,1,0,0,IT,medium
3549,21213,5,151,10,0,0,0,accounting,medium
3550,21220,6,278,4,0,1,0,technical,low
3551,21221,2,139,3,0,1,0,support,low
3552,21224,2,148,3,0,1,0,technical,medium
3553,21227,6,246,4,0,0,0,IT,medium
3554,21229,4,162,8,0,0,0,accounting,medium
3555,21232,3,187,3,1,0,0,sales,medium
3556,21233,4,220,3,0,0,0,sales,medium
3557,21238,6,297,4,0,1,0,product_mng,medium
3558,21254,6,131,2,0,0,0,technical,medium
3559,21261,3,194,2,0,0,0,support,medium
3560,21292,3,263,3,0,0,0,technical,low
3561,42128,5,227,3,0,0,0,RandD,low
3562,45963,3,106,3,0,0,0,sales,low
3563,21313,6,134,4,0,0,0,marketing,low
3564,21318,3,148,3,1,0,0,sales,medium
3565,21321,6,131,2,0,0,0,support,low
3566,21329,5,160,5,0,0,0,sales,low
3567,47671,5,266,3,0,0,0,marketing,medium
3568,21339,5,200,4,0,0,0,sales,low
3569,47960,3,296,2,0,0,0,sales,medium
3570,21353,5,131,4,0,0,0,sales,low
3571,21355,5,135,3,1,0,0,technical,medium
3572,21357,4,248,4,0,0,0,support,low
3573,21367,2,148,3,0,1,0,technical,low
3574,21370,2,143,3,0,1,0,technical,low
3575,73110,3,254,5,0,1,0,sales,low
3576,21386,5,257,6,0,1,0,sales,low
3577,21390,2,142,3,0,1,0,sales,low
3578,21394,3,241,5,0,0,0,IT,high
3579,21412,5,240,6,0,1,0,sales,medium
3580,21415,3,115,4,1,0,0,support,medium
3581,21423,3,184,3,0,0,0,sales,high
3582,21427,2,141,3,0,1,0,support,low
3583,21438,5,266,5,0,1,0,support,low
3584,21447,3,275,3,0,0,0,sales,medium
3585,21472,3,238,4,0,0,0,sales,low
3586,49681,3,246,2,0,0,0,sales,low
3587,21479,5,251,5,0,1,0,IT,low
3588,51394,2,128,3,0,1,0,product_mng,medium
3589,21490,5,211,6,1,1,0,support,low
3590,8328,5,118,2,0,0,0,technical,low
3591,53984,3,208,3,0,0,0,technical,medium
3592,21501,6,273,4,0,1,0,sales,low
3593,21503,4,239,3,0,0,0,technical,medium
3594,21510,4,204,5,0,0,0,management,medium
3595,21511,5,126,2,1,0,0,hr,low
3596,21512,3,240,2,0,0,0,sales,medium
3597,21527,3,169,3,0,0,0,technical,medium
3598,21530,4,217,4,1,0,0,technical,low
3599,21531,3,207,3,0,0,0,technical,medium
3600,21540,4,261,2,0,0,0,sales,low
3601,21548,3,261,2,0,0,0,support,low
3602,55072,5,264,4,0,0,0,sales,medium
3603,55132,5,196,4,0,0,0,hr,medium
3604,21561,5,149,3,1,0,0,technical,low
3605,21564,2,137,3,1,1,0,sales,medium
3606,21576,2,140,3,0,1,0,sales,low
3607,56136,4,191,2,1,0,0,sales,medium
3608,59219,3,224,3,0,0,0,sales,high
3609,21580,4,164,5,0,0,0,marketing,low
3610,21583,2,127,3,0,1,0,sales,medium
3611,60416,2,110,5,0,0,0,sales,low
3612,21585,4,201,3,0,0,0,technical,medium
3613,21598,5,241,3,1,0,0,support,medium
3614,60634,4,108,3,0,0,1,marketing,medium
3615,21607,3,156,3,0,0,0,sales,high
3616,21608,3,132,4,1,0,0,technical,medium
3617,21612,5,267,3,0,0,0,RandD,low
3618,21614,5,238,3,0,0,0,sales,medium
3619,21618,4,151,4,0,0,1,sales,medium
3620,60743,4,199,10,0,0,0,technical,low
3621,62284,5,107,4,0,0,0,sales,low
3622,21632,3,144,10,0,0,0,RandD,low
3623,62805,2,153,5,1,0,0,sales,medium
3624,21644,3,238,3,0,0,0,sales,low
3625,21651,4,192,6,0,0,1,technical,medium
3626,21652,2,140,3,0,1,0,technical,low
3627,21662,3,221,4,0,0,0,hr,low
3628,21663,5,236,5,0,1,0,support,medium
3629,21666,4,262,10,1,0,0,support,low
3630,21673,4,280,2,1,0,0,management,medium
3631,21676,2,129,3,0,1,0,sales,medium
3632,63679,4,180,4,0,0,0,sales,medium
3633,21702,4,277,3,0,0,0,product_mng,medium
3634,21703,4,188,2,0,0,0,sales,medium
3635,21716,3,253,2,1,0,0,support,medium
3636,21734,5,258,5,0,1,0,technical,low
3637,21745,3,253,3,0,0,0,sales,medium
3638,21756,4,169,2,0,0,0,IT,medium
3639,21760,4,267,2,0,0,0,product_mng,low
3640,21779,5,190,4,0,0,0,hr,low
3641,21797,5,249,5,0,1,0,support,medium
3642,21798,6,275,5,0,1,0,RandD,low
3643,21802,6,113,5,0,0,0,hr,low
3644,64297,2,137,3,0,1,0,technical,medium
3645,21816,7,298,3,0,1,0,sales,low
3646,21819,3,173,3,0,0,0,support,low
3647,21824,4,107,4,1,0,0,marketing,medium
3648,67968,5,252,3,0,0,0,hr,low
3649,21841,7,289,4,0,1,0,marketing,low
3650,21842,2,139,3,0,1,0,sales,low
3651,21848,6,141,3,0,0,0,support,medium
3652,68236,5,252,3,0,0,0,support,medium
3653,21857,2,133,3,0,1,0,technical,low
3654,69306,3,271,4,0,0,0,product_mng,low
3655,21872,5,226,3,0,0,1,support,medium
3656,21878,3,193,4,0,0,0,support,medium
3657,21880,5,264,5,1,1,0,support,low
3658,21882,3,118,3,0,0,0,product_mng,low
3659,21887,3,182,2,0,0,0,support,low
3660,21888,4,274,2,0,0,0,IT,low
3661,69989,2,139,3,0,1,0,technical,low
3662,21905,2,135,3,0,1,0,technical,medium
3663,21908,4,167,2,0,1,0,technical,low
3664,21910,4,255,3,0,0,1,sales,low
3665,21912,3,159,4,0,0,0,IT,medium
3666,21915,4,210,4,0,0,0,support,low
3667,21919,3,178,3,0,0,0,marketing,low
3668,21926,3,195,3,0,0,0,technical,medium
3669,21935,4,201,3,0,0,0,RandD,medium
3670,21941,5,160,3,0,0,0,management,low
3671,21942,4,154,3,0,0,1,management,high
3672,21944,3,132,2,0,0,0,sales,medium
3673,21945,5,200,3,0,0,0,support,high
3674,71777,3,284,4,0,0,0,marketing,low
3675,72050,4,243,3,1,0,0,sales,low
3676,21977,3,202,2,0,0,0,sales,high
3677,21980,4,168,4,0,0,0,marketing,low
3678,21982,3,203,3,0,0,0,support,low
3679,21986,4,159,3,0,0,0,IT,medium
3680,21988,4,272,4,0,0,0,sales,low
3681,25848,4,177,3,0,0,0,hr,medium
3682,22000,2,132,3,0,1,0,support,medium
3683,22023,3,226,2,0,0,0,support,low
3684,22024,3,194,5,0,0,0,technical,low
3685,22035,6,304,4,0,1,0,technical,medium
3686,73361,3,176,3,0,0,0,technical,medium
3687,22047,6,246,4,0,1,0,product_mng,high
3688,22052,2,151,2,1,0,0,sales,low
3689,76162,4,180,3,1,0,0,product_mng,medium
3690,22057,4,146,3,0,0,0,technical,medium
3691,22065,3,131,2,1,0,0,technical,medium
3692,76649,4,142,5,0,1,0,sales,low
3693,22091,2,129,3,0,1,0,sales,medium
3694,22092,3,164,3,1,0,0,IT,low
3695,22098,4,199,3,0,0,0,sales,high
3696,22100,2,135,3,0,1,0,sales,low
3697,22106,4,182,3,0,0,0,technical,medium
3698,77311,2,130,3,0,1,0,technical,low
3699,22121,3,266,2,1,0,0,IT,medium
3700,77395,2,145,3,0,1,0,IT,low
3701,22135,5,231,3,0,0,0,hr,low
3702,22147,4,231,5,0,1,0,IT,medium
3703,22150,4,244,5,0,1,0,product_mng,low
3704,43525,2,146,3,0,1,0,marketing,medium
3705,22154,3,172,3,1,0,0,sales,medium
3706,77941,6,206,3,1,0,0,support,medium
3707,22169,2,120,3,0,1,0,technical,low
3708,22173,4,212,2,1,0,0,support,low
3709,22177,3,228,2,0,0,0,technical,low
3710,22203,2,155,3,0,1,0,IT,low
3711,78799,2,166,3,0,0,0,product_mng,low
3712,22219,3,131,3,0,0,0,technical,medium
3713,22225,4,251,4,0,0,0,technical,low
3714,22234,6,253,4,0,1,0,IT,medium
3715,22235,3,209,3,0,0,0,IT,low
3716,22252,5,134,3,0,0,0,sales,high
3717,22256,3,132,3,0,0,0,sales,medium
3718,22258,5,271,4,1,0,1,sales,low
3719,22267,5,262,5,0,1,0,accounting,low
3720,22268,3,171,2,0,0,0,sales,medium
3721,22275,4,255,3,1,0,0,support,low
3722,22277,3,226,3,0,0,0,management,high
3723,22279,2,150,3,0,1,0,support,low
3724,22286,3,229,3,1,0,0,sales,low
3725,22287,5,170,2,1,0,0,IT,medium
3726,22289,4,106,3,0,0,0,product_mng,low
3727,22291,5,149,2,0,0,0,management,high
3728,79018,5,196,2,0,0,0,hr,medium
3729,22303,4,199,3,0,0,0,technical,medium
3730,79364,3,261,4,1,0,0,IT,low
3731,22314,2,149,3,0,1,0,RandD,low
3732,63909,4,136,3,0,0,0,technical,medium
3733,22321,4,265,3,0,0,0,product_mng,medium
3734,22327,3,241,4,0,0,0,support,low
3735,80379,4,263,5,0,0,0,accounting,medium
3736,22351,3,271,2,0,0,0,sales,low
3737,22353,6,271,5,0,1,0,support,low
3738,22356,3,261,6,0,0,0,support,low
3739,22357,3,138,4,0,0,0,sales,high
3740,22368,4,263,4,0,0,0,support,medium
3741,80407,5,243,5,0,1,0,support,low
3742,22374,4,213,7,0,0,0,sales,low
3743,22377,3,269,3,0,0,0,accounting,low
3744,57127,3,171,3,0,0,0,support,low
3745,22382,2,148,3,1,1,0,support,low
3746,22383,5,250,3,0,0,0,support,low
3747,84388,5,142,6,1,0,0,hr,low
3748,22395,2,153,3,0,1,0,accounting,medium
3749,22402,5,276,5,0,1,0,product_mng,low
3750,22412,5,221,10,0,0,0,sales,medium
3751,84562,5,216,5,0,1,0,technical,medium
3752,84612,3,150,6,0,0,0,management,low
3753,85104,3,216,3,0,0,0,sales,low
3754,22438,5,142,2,1,0,0,sales,medium
3755,22452,3,143,4,1,0,0,technical,low
3756,22458,4,178,3,0,0,0,technical,medium
3757,22468,3,261,2,0,0,0,technical,medium
3758,22470,3,207,8,0,0,0,sales,low
3759,22478,3,221,3,1,0,0,support,low
3760,22479,2,272,3,0,0,0,sales,medium
3761,22480,3,218,3,0,0,0,hr,medium
3762,22481,3,258,2,0,0,0,RandD,medium
3763,88089,5,249,6,0,1,0,technical,medium
3764,22490,2,135,3,0,1,0,support,low
3765,22492,2,132,3,0,1,0,hr,low
3766,22494,3,139,6,0,0,0,support,low
3767,22511,2,144,3,0,1,0,technical,low
3768,22526,3,232,3,0,0,0,sales,low
3769,22530,4,190,3,1,0,0,marketing,low
3770,22533,2,254,5,0,1,0,sales,low
3771,22535,5,249,5,1,1,0,technical,medium
3772,22540,2,178,3,0,0,0,sales,low
3773,22543,4,208,2,0,0,0,marketing,medium
3774,89840,3,263,2,0,0,0,support,high
3775,22550,6,166,3,0,0,0,management,high
3776,22555,2,138,2,0,0,0,marketing,low
3777,22565,4,191,5,1,0,0,sales,low
3778,84264,2,144,3,0,0,0,support,low
3779,22571,3,237,3,0,1,0,technical,low
3780,92203,2,274,5,1,0,0,sales,medium
3781,22574,4,289,3,1,0,0,technical,medium
3782,22575,3,243,3,1,0,0,sales,medium
3783,22576,3,146,4,0,0,0,marketing,low
3784,22579,5,148,4,0,0,0,sales,medium
3785,22585,2,134,3,0,1,0,sales,medium
3786,22595,4,147,3,0,0,0,sales,low
3787,22597,3,245,3,0,0,0,sales,medium
3788,22603,5,144,3,0,0,0,sales,low
3789,93096,7,261,4,0,1,0,technical,medium
3790,22610,3,159,4,0,0,0,sales,high
3791,22612,4,255,3,0,0,0,support,medium
3792,22615,3,238,2,0,0,0,sales,high
3793,22621,4,274,2,0,0,0,accounting,low
3794,22628,4,235,5,0,1,0,sales,low
3795,22632,4,246,10,0,0,0,management,medium
3796,22643,4,150,3,0,0,0,sales,medium
3797,22648,3,224,10,0,0,0,accounting,high
3798,22652,2,146,3,0,1,0,support,medium
3799,22665,5,145,3,0,0,1,sales,low
3800,22666,2,180,2,0,0,0,sales,medium
3801,93099,4,254,2,0,0,0,sales,medium
3802,22675,4,149,2,0,0,0,sales,low
3803,22681,5,135,10,0,0,0,support,low
3804,22685,5,266,6,0,1,0,technical,low
3805,22689,5,261,2,0,0,0,technical,medium
3806,22690,4,210,4,0,0,0,marketing,high
3807,94231,4,204,2,0,0,0,accounting,low
3808,22707,5,259,6,0,1,0,sales,low
3809,22720,4,158,2,1,0,0,RandD,low
3810,22723,4,166,2,0,0,0,IT,low
3811,22724,4,145,4,0,0,0,IT,low
3812,22729,2,159,3,0,1,0,product_mng,low
3813,22730,2,205,6,0,0,0,RandD,high
3814,22734,3,153,2,0,0,0,marketing,low
3815,22736,4,167,4,0,0,0,marketing,low
3816,94186,3,183,2,0,0,0,RandD,low
3817,22749,3,136,3,0,0,0,management,medium
3818,94836,4,216,3,0,0,0,sales,medium
3819,22763,2,128,3,0,1,0,technical,low
3820,22764,2,139,4,0,0,0,technical,medium
3821,22765,3,143,3,1,0,0,technical,medium
3822,22766,4,222,5,0,1,0,support,low
3823,22770,4,230,3,0,0,0,support,medium
3824,22771,5,257,4,1,0,0,support,medium
3825,22788,2,170,3,0,0,0,accounting,low
3826,22794,4,155,2,0,0,0,marketing,high
3827,22796,4,147,6,1,0,0,support,low
3828,22799,3,204,3,0,0,0,support,high
3829,95913,3,155,3,0,0,0,support,medium
3830,22802,4,186,5,1,0,0,support,low
3831,22803,4,198,2,0,0,0,support,medium
3832,22805,4,270,2,0,0,0,technical,low
3833,97661,3,251,6,1,0,1,sales,low
3834,22808,2,143,2,0,0,0,sales,medium
3835,22811,3,129,2,0,0,0,sales,low
3836,22813,3,127,5,0,0,0,support,medium
3837,22823,3,165,4,1,0,0,technical,low
3838,22829,3,265,2,0,0,0,technical,medium
3839,22838,4,263,6,0,1,0,marketing,low
3840,22843,3,177,3,0,0,0,support,low
3841,22844,2,141,5,0,0,0,marketing,medium
3842,22848,2,143,3,0,1,0,technical,medium
3843,22855,4,242,3,0,0,0,management,high
3844,22870,2,135,3,0,1,0,sales,low
3845,22875,3,246,3,0,0,0,hr,low
3846,99771,6,123,7,0,0,0,product_mng,low
3847,22883,3,139,2,0,0,0,support,medium
3848,22886,4,215,2,1,0,0,product_mng,low
3849,22889,5,174,3,0,0,0,technical,medium
3850,22897,5,292,4,1,1,0,hr,low
3851,22900,5,254,4,0,0,0,sales,medium
3852,22907,3,214,2,0,0,0,sales,medium
3853,22910,4,254,5,0,1,0,technical,low
3854,22914,3,145,5,0,0,0,technical,low
3855,22917,5,223,2,1,0,0,support,medium
3856,1308,5,261,4,0,1,0,product_mng,medium
3857,1439,5,174,3,1,0,0,RandD,low
3858,22930,6,250,4,0,1,0,IT,low
3859,22937,6,96,2,1,0,0,IT,medium
3860,22959,3,252,5,0,1,0,accounting,medium
3861,22961,5,179,3,0,0,0,management,medium
3862,22964,2,149,4,0,1,0,technical,low
3863,22972,3,204,8,0,0,0,marketing,low
3864,22977,3,264,3,1,0,0,sales,medium
3865,22984,5,165,3,1,0,0,marketing,medium
3866,22993,4,176,3,1,0,0,sales,low
3867,22997,3,252,2,0,0,0,sales,medium
3868,2291,3,132,3,0,0,0,sales,medium
3869,23010,3,164,3,0,0,0,hr,medium
3870,23011,5,234,5,0,1,0,sales,medium
3871,23012,3,218,2,0,0,0,product_mng,low
3872,23018,4,179,2,0,0,0,IT,medium
3873,23019,3,223,3,0,0,0,support,low
3874,23025,2,286,3,0,0,0,product_mng,medium
3875,23029,3,249,3,0,0,0,sales,medium
3876,23038,5,134,2,0,0,0,product_mng,low
3877,3194,2,153,3,0,1,0,accounting,low
3878,3218,3,114,4,1,0,0,technical,medium
3879,23049,5,248,4,0,0,0,technical,medium
3880,23053,5,108,4,0,0,0,marketing,medium
3881,23056,3,214,2,0,0,0,technical,medium
3882,7256,2,258,5,1,1,0,sales,low
3883,23079,5,241,4,1,0,0,technical,medium
3884,23096,4,197,3,0,0,0,sales,low
3885,23099,3,205,6,0,0,0,technical,low
3886,8682,4,206,2,1,0,0,accounting,low
3887,23107,5,238,6,0,1,0,accounting,low
3888,23109,5,258,2,0,0,0,accounting,low
3889,23118,3,270,6,0,0,0,RandD,low
3890,23130,4,233,4,0,0,0,technical,medium
3891,23132,5,235,5,0,1,0,technical,medium
3892,23136,5,154,5,0,0,0,support,low
3893,23141,3,160,2,0,0,0,marketing,low
3894,23144,4,261,4,0,0,0,technical,medium
3895,23150,3,135,8,0,0,0,sales,high
3896,23160,2,142,3,0,1,0,sales,low
3897,23161,2,125,3,0,1,0,sales,low
3898,23164,2,161,3,0,0,0,management,high
3899,23167,4,135,2,0,0,0,technical,low
3900,23191,2,147,3,0,0,0,IT,low
3901,23193,4,278,3,0,0,0,sales,low
3902,23220,3,273,4,1,0,0,support,low
3903,23229,6,215,2,0,0,0,support,medium
3904,9271,6,175,5,0,0,0,technical,low
3905,23244,3,242,2,0,0,0,RandD,medium
3906,23250,3,191,2,0,0,0,sales,low
3907,23251,3,243,3,0,0,0,support,low
3908,23252,4,275,4,0,1,0,accounting,low
3909,10192,5,147,5,1,0,0,technical,high
3910,23258,3,262,3,1,0,0,sales,low
3911,23260,4,133,4,0,0,0,product_mng,medium
3912,12244,2,159,3,0,1,0,technical,low
3913,23270,4,213,2,0,0,0,sales,medium
3914,23272,4,147,3,0,0,0,IT,high
3915,23273,6,105,2,0,0,0,sales,medium
3916,23300,4,119,3,0,0,0,sales,low
3917,23314,2,228,3,0,0,0,sales,medium
3918,23332,4,230,2,0,0,0,support,medium
3919,23334,2,148,3,0,1,0,sales,medium
3920,23356,2,178,2,0,0,0,sales,low
3921,12653,4,257,3,1,0,0,product_mng,high
3922,23371,3,228,3,0,0,0,technical,medium
3923,23390,6,244,4,0,0,0,management,high
3924,23393,4,244,2,0,0,0,sales,low
3925,23399,4,242,2,0,0,1,marketing,low
3926,23401,3,186,2,0,0,0,support,low
3927,23405,4,210,2,1,0,0,technical,low
3928,23420,5,251,3,0,0,0,sales,low
3929,23427,2,238,2,0,0,0,sales,medium
3930,23448,4,213,6,0,1,0,hr,medium
3931,23453,6,282,4,0,1,0,IT,low
3932,23458,6,300,4,0,1,0,sales,medium
3933,23460,5,170,2,0,0,0,technical,low
